,authorId,id,reference,title,createdAt,publishedAt,updatedAt,trashed,trashedStatus,authorType,authorZipCode,QUXVlc3Rpb246MTYw - Quel est aujourd'hui pour vous le problème concret le plus important dans le domaine de l'environnement ?,QUXVlc3Rpb246MTYx - Que faudrait-il faire selon vous pour apporter des réponses à ce problème ?,QUXVlc3Rpb246MTQ2 - Diriez-vous que votre vie quotidienne est aujourd'hui touchée par le changement climatique ?,"QUXVlc3Rpb246MTQ3 - Si oui, de quelle manière votre vie quotidienne est-elle touchée par le changement climatique ?","QUXVlc3Rpb246MTQ4 - À titre personnel, pensez-vous pouvoir contribuer à protéger l'environnement ?","QUXVlc3Rpb246MTQ5 - Si oui, que faites-vous aujourd'hui pour protéger l'environnement et/ou que pourriez-vous faire ?","QUXVlc3Rpb246MTUw - Qu'est-ce qui pourrait vous inciter à changer vos comportements comme par exemple mieux entretenir et régler votre chauffage, modifier votre manière de conduire ou renoncer à prendre votre véhicule pour de très petites distances ?",QUXVlc3Rpb246MTUx - Quelles seraient pour vous les solutions les plus simples et les plus supportables sur un plan financier pour vous inciter à changer vos comportements ?,"QUXVlc3Rpb246MTUy - Par rapport à votre mode de chauffage actuel, pensez-vous qu'il existe des solutions alternatives plus écologiques ?","QUXVlc3Rpb246MTUz - Si oui, que faudrait-il faire pour vous convaincre ou vous aider à changer de mode de chauffage ?","QUXVlc3Rpb246MTU0 - Avez-vous pour vos déplacements quotidiens la possibilité de recourir à des solutions de mobilité alternatives à la voiture individuelle comme les transports en commun, le covoiturage, l'auto-partage, le transport à la demande, le vélo, etc. ?","QUXVlc3Rpb246MTU1 - Si oui, que faudrait-il faire pour vous convaincre ou vous aider à utiliser ces solutions alternatives ?","QUXVlc3Rpb246MjA3 - Si non, quelles sont les solutions de mobilité alternatives que vous souhaiteriez pouvoir utiliser ?",QUXVlc3Rpb246MTU3 - Et qui doit selon vous se charger de vous proposer ce type de solutions alternatives ?,QUXVlc3Rpb246MTU4 - Que pourrait faire la France pour faire partager ses choix en matière d'environnement au niveau européen et international ?,QUXVlc3Rpb246MTU5 - Y a-t-il d'autres points sur la transition écologique sur lesquels vous souhaiteriez vous exprimer ?,Region
146,VXNlcjo4NTIzNGE3Yy0xZTdhLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,UHJvcG9zYWw6NGE5OGRmNTQtMWYzNy0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,2-12731,Promouvoir la recherche dans le domaine,2019-01-23 18:49:54,2019-01-23 18:49:54,,False,,Citoyen / Citoyenne,97000, dérèglement climatiques croire sécheresse, avoir grand plan développement rechercher appliquer domaine développement durable énergie,Oui, indirectement catastrophe naturel toucher être humains mort compter centaine millier tsunami notamment regarder  dernier année échelle planétaire indirectement heureusement connaître dire,Oui, écouter informer appliquer niveau vie quotidien principe bon gestion tri déchet économie eau achat équipement économes énergie concerner, explication bonne pratiquer possibles penser forcément, communiquer qualité produit acheter chers certes économes final communiquer combatre consumérisme excessif,Non, habiter tropique chauffage,Non,, transports commun|pour developper falloir penser économie financieres terme ressourcer humaines tailler adaptee petit bus  placer heure creuser fréquence augmenter pouvoir embaucher éviter chômage reconvertir fortement bon partir personne travail bord sécurité véhiculer électrique premier temps, monde premier lieu état, nsp, falloir absolument pouvoir stocker énergie,Mer
147,VXNlcjo4NTU2YWZiMy0yNzNmLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,UHJvcG9zYWw6ZDM5OGIxYmMtMjc0Mi0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,2-46456,Transition énergétique.,2019-02-03 00:32:38,2019-02-03 00:32:38,,False,,Citoyen / Citoyenne,97000, dérèglement climatiques croire sécheresse, solution passer adhésion citoyen adhésion supposer solution alternative proposer avent mesurer punitive inutile culpabiliser possible faire changer comportement devon promouvoir voiture électrique prix raisonnable changement chauffage solvabiliser modestes arrêter écologie punir culpabiliser taxer,Non,,Oui, tri sélectif comportement respectueux, question infantilisante evidemment plupart faire petit chose engager véritable politiquer transition voiturer électriques abordables pomper chaleur prix raisonnable, coût nouveau équipement économes  grévent budget acheter voiture électrique prix véhicule actuels équiper pomper chaleur amortir investissement délai raisonnable supportable financièrement,Oui, chauffage grand maison pompe chaleur chère confort dégrader rapport fuel pap vraiment chère,Non,, transports commun|le transport demande, transports commun dépendre collectivité évidemment coût impossible rentabiliser secteur rural choix politiquer priorité collectivité nationale choisir, accord pari positif adhésion citoyen pays emporter naturellement décision gouvernement, énergie nucléaire économe  favorable développement assurer évidemment grand sécurité équipement,Mer
148,VXNlcjo4NjYwMjM5My0yYTQ1LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,UHJvcG9zYWw6MTg0NWU2ZjktMmE0Yi0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,2-56109,une petitepierre,2019-02-06 21:09:22,2019-02-06 21:09:22,,False,,Citoyen / Citoyenne,97000, utilisation pesticide contrôler, interdire délai revenir agriculture écologique encourager énergie renouvelables,Non,,Oui, tri sélectif déchets;,, prêt taux constructeur automobile,Oui, chauffage climatisation,Non,, auto partage|le transport demande, commune département, convaincre faire poids,,Mer
149,VXNlcjo4NjgyODc2ZC0yMjY2LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,UHJvcG9zYWw6OTBlN2E3ZTItMjI2YS0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,2-30917,Faire encore mieux,2019-01-27 20:34:30,2019-01-27 20:34:30,,False,,Citoyen / Citoyenne,97000, biodiversité disparition espèce, accepter renoncer projet économique,Oui, sécheresse annuelle,Oui, emplir fonction publique policer environnement manger local éviter surconsommation vêtement viander pétrole, développement transports commun grand ville, taxer marchandise impact carbone négatif,Non,,Oui, prévoir voie routier réserver véhiculer transporter  passager,, etat collectivité territoriale syndicat mixtes, continuer participer efficacement rédaction directive traiter international, création réseau aire protéger connecter territoire solution efficace ralentir érosion biodiversité,Mer
150,VXNlcjo4NmJjODZhZS0zYTJkLTExZTktYmY1Ni1mYTE2M2VlYjExZTE=,UHJvcG9zYWw6ZTc3MWZiMDYtM2EyZi0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,2-91135,Marketing de l’ecologie,2019-02-27 02:35:03,2019-02-27 02:35:03,,False,,Citoyen / Citoyenne,97000, pollution air, rendre ecologie sexy arrêter culpabiliser citoyen faire sujet barber,Non,,Oui, attention consommation électricité eau faire covoiturage possible voyager grand ville permettent utilisation transports commun tri déchet ecoconduite, fais coûter rapporter,,Non,,Non,, transports commun|le covoiturage, commune,,,Mer
151,VXNlcjo4NzMyMGUyYS0zZDQ1LTExZTktYmY1Ni1mYTE2M2VlYjExZTE=,UHJvcG9zYWw6ZDU1NDBlNmQtM2Q1Mi0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,2-99610,environnement,2019-03-03 02:22:38,2019-03-03 02:22:38,,False,,Citoyen / Citoyenne,97000, dérèglement climatiques croire sécheresse, taxer bénéfice pollueur faire effort,Oui, algue sargasse manquer eau pollution atmosphérique,Oui, tri sélectif équiper véhiculer électrique abordable location batterie renault zoe  métropole  guadeloupe, temps,,Oui,,Non,, transports commun,,, parler gros pollueur transport maritime bateau croisieres changer carburer entrer port interdire user europe,Mer
152,VXNlcjo4NzRkZTAwNi0zMzAxLTExZTktYmY1Ni1mYTE2M2VlYjExZTE=,UHJvcG9zYWw6MGIyYWM3MDgtMzk2OC0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,2-89553,Légalisation du cannabis,2019-02-26 02:44:23,2019-02-26 02:44:23,,False,,,97000, faire sortir diminuer dépense santé arrêter hypocrisie, légaliser cannabis taxer diminuer revenu criminel mettre revenu état,Non, permettre gens soigner médicament,Oui, planter chanvre partout dépolluer sol, légaliser cannabis, légaliser cannabis,Oui, légaliser cannabis,Oui, légaliser cannabis, vélo|légaliser cannabis, état, légaliser cannabis, légaliser cannabis avoir droit soigner soumettre lobby vendre produit enrichir état taxe dépolluer sol arrêter hypocrisie protéger jeune suivre exemple canada portugal mettre fin trafic illégal avoir accès produit pur mettre saint pierre miquelon laboratoire essai,Mer
153,VXNlcjo4ODQ3YjVhZC0zY2FiLTExZTktYmY1Ni1mYTE2M2VlYjExZTE=,UHJvcG9zYWw6NTc1YjQwY2ItM2NhZi0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,2-97169,SIMPLE MAIS EFFICACE,2019-03-02 06:52:19,2019-03-02 06:52:19,,False,,Citoyen / Citoyenne,97000, promotion végétarisme agriculture bio grand cause nationale, arrêter surproduction viander meilleur respect condition élevage abattage animal destiner consommation réponse mondial national falloir protéger espèce animal partout planète,Oui, moyenne température annuel élever nette augmentation disparition espèce animal,Oui, utiliser possible vélo climatisation augmenter consommation électrique trier déchet essayer consommer intelligemment changer portable an priviligions aliment bio cycle courir ruche dire oui, prime acheter vélo, falloir arrêter marche société consommation publicité pousser consommer falloir promouvoir géothermie puits canadien solution simple chauffage limiter consommation viander  repas semaine arrêter traitement culture glifosate pesticide stopper important produire alimentaire venir bouillir monder taxer combustible bateau plaisance cargo supertanker taxer kérosène falloir limiter consommation électrique national éclairage édifice bâtiment public lampadaire,Oui, faire publicité niveau national aide concréter avoir faire dossier trop compliquer gens faire trop complexer investir recherche améliorer rendement mode chauffage géothermine solaire puit canadien degré,Oui, faire piste cyclable partout france,, ministre écologie main lobies espoir mr hulot partir raison économie dominer débat, inover taxer pauvre gens falloir taxer exploitation élevage intensif usine bateau commercer poids lourd polluer énormément air falloir valoriser déchet richesse financer recherche faire chose accélerer programme parc éolien mer favoriser production énergie marée motrice arrêter importation produire mauvais qualité plein produit chimique asie favoriser circuit cour distribution fruit légume campagne massive diminution consommation viander faire lumière choix dernier vaccin  vaccin dedans mme buzin cadeau lobbing pharmaceutique tellement chose faire société gangréner choix politicien main grand groupe arriver espoir scier branche asseoir, trop consommation viander élevage condition abattage monstrueux infantiliser gens coup publicité jolie vache brouter champ vie entreprot plein médicament condition abattage atroce lobe viande trop puissant élevage intensif cause pollution air sol importer,Mer
154,VXNlcjo4ODkzNTViNS0xZGEwLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,UHJvcG9zYWw6MWUyMTA5ZTItMWU3Yy0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,2-5852,"Antilles, chlordécone, sargasses...",2019-01-22 20:30:04,2019-01-22 20:30:04,,False,,Citoyen / Citoyenne,97000, signal proposer pollution air dérèglement climatique érosion littoral disparition espèce, falloir prendre conscience propre responsabilité décroissance baisser consommation,Oui, vivre antilles souffrir quotidiennement problème sargasse prendre charger état collectivité territoriale laisser habitant souffrir santé bien matériel aider souffrir séquelle épouvantable produire chlordécone utiliser bananeraie culture intensive aval autorité état nombreuses année interdiction effet direct santé taux cancer prostate martinique tête plan mondial oui minuscule île détenir record mondial cancer cancer sein également concerner réparation apporter population effort dépolluer sol culture pêche impacter siècle état europe pencher question,Oui, trier recycler ramasser contrôler consommation énergie eau payer taxe, voir campagne île montagneuse transports commun cas pratiquer prendre voiture besoin regrouper motif déplacement besoin voir relief état route véhiculer haut  truks suv choix payer malus achat autant vivre plaine relief route billard population soumettre indistinctement condition injustice véhiculer électriques borner recharger typer véhiculer indiquer région pouvoir difficilement dépasser  jour, borner recharger électriques véhiculer électriques importer île,Non, antilles besoin chauffage,Non,, transports commun, région état partenaire priver, bon question,,Mer
155,VXNlcjo4OGI1ODc5Ny0yN2MwLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,UHJvcG9zYWw6NjQxYjdiZmQtMjdjZi0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,2-48401,"Application solidaire contre les conséquences des évenements climatiques( Sargasses, Ouragan, Seismes,...)",2019-02-03 17:18:50,2019-02-03 17:18:50,,False,,Citoyen / Citoyenne,97000, dérèglement climatiques croire sécheresse, exister niveau réponse maintenir trop tard atténuer conséquence catastrophe aider population sinistrer efficacement rapidement contribution concerner réponse apporter bonne idée partager participer vouloir proposer solution travailler application smartphone permettre apporter aide quotidien personne toucher typer evenements plateforme proposer également service annexer solution créer lien solidarité justice sociale entraide recherche investisseur rester disponible présentation détail,Oui, originaire guadeloupe passage ouragan irma justement saint martin vivre phénomène sensation étouffement lutter nuit maintenir porte fenêtrer constater œil ouragan voisins toit jours contact venir extérieur gens livrer eau nourriture endroit dormir changement climatique impacter également plage disparaître route bordure littoral ville pouvoir arrivée masser sargasse asphyxier économie empoissonner population côtière moyens déménager,Oui, meilleur gestion électricité eau regroupement sortie limiter utilisation véhiculer utilisation déchetterie déchet encombrants,,,,,Non, transport mal organiser antilles lieux importer mal desservir obliger utiliser véhicule personnel, auto partage|le vélo, monde état collectivité citoyen, imposer davantage surtout faire test région investir massivement dernier devenir laboratoire tailler xxl résultat donner crédibilité négociation,,Mer
156,VXNlcjo4OGY1MDdiMy0zMjczLTExZTktYmY1Ni1mYTE2M2VlYjExZTE=,UHJvcG9zYWw6ZTg1YmNmOWQtMzI4MC0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,2-72617,La redéfinition d’objectifs societals simples pour diminuer les impacts des activités humaines .,2019-02-17 07:54:44,2019-02-17 07:54:44,,False,,,97000, disparition biodiversité conséquence activité humaine détruire polluer cesser, modifier comportement signifier matière système modifier niveau vie contraindre naturellement législativement société organisation règle actuelles devoir changer falloir redonner nouveau processus vie commun destiner consommer uniquement besoin redonner revendre surplus arrêter capitalisme économique marketing aller jusqu épuisement total ressource voire guerre posséder dominer falloir supprimer rapidement énergie fossile  an maxi trop tard nouvelle société devoir réapprendre économie croissance négativer répartir mieux production richesse nouveau processus économique impact social çertain sûr environnemental condition baser sauvegarder,Oui, climat érosion inutile nier terre vouloir débarrasser parasite humain,Oui, réduire consommation apprendre réutiliser objet devoir mono fonction répondre sollicitation commerciale, falloir puissance industriel etatiques fassent ville arrêter acheter bus chinois fonctionner pétrole pétrolier avoir machinerie diesel gros nombreux bref gros consommateur énergie fossile contraindre economiquement recherche rentabilité arriver obtenir falloir arrêter mettre dos consommateur lambda forcément représentatifs terme volume, exemple acheter voiture énergie essence électrique coûter cher achat coût revenir énergie voiturer énergie fossile diesel classique changer comportement falloir arrêter politiques mensongères partiellement vraies issir condition laboratoire rencontrer journalier conséquence penser revendre,Oui, supprimer énergie fossile grand ville temps tergiverser état devoir trouver solution rapidement faillir mission,Non, devoir contraindre urgent niveau état devoir réorganiser société environnement, auto partage|les transports commun|le transport demande|le vélo|tout possible dépendre infrastructure existantes point départir développer application publique gratuite covpiturage transports demande, rôle organisation choix moyens transport société, arrêter suivre directive européen produire chimiques bio alimentation reprendre lead, émettre loi dur pollueur payeur faire voter premier temps ensemble partenaire européen arrêter conférence climat réutiliser ressourcer projet concret créer banque environnement niveau national niveau européen initiative manquer volonté faire bouger ligne,Mer
